PId,MobilityAid,ImageSet,ImageID,ImageType,Selection
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,0,46864,Obstacle,Yes
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,0,264820,Obstacle,No
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,0,997,Obstacle,Unsure
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,0,191782,Obstacle,Yes
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,0,12344,Obstacle,Yes
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,0,15148,Obstacle,Yes
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,5,3172,SurfaceProblem,No
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,5,24214,SurfaceProblem,Unsure
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,5,631,SurfaceProblem,Yes
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,5,456,SurfaceProblem,Yes
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,5,2697,SurfaceProblem,Yes
2d0393ee-9281-4b39-92a9-8210cec2e41c,Mobility scooter,5,273517,SurfaceProblem,Unsure
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,2,208754,Obstacle,No
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,2,139731,Obstacle,No
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,2,3430,Obstacle,No
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,2,36038,Obstacle,No
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,2,100492,Obstacle,Yes
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,2,197213,Obstacle,No
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,3,562,SurfaceProblem,Yes
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,3,5941,SurfaceProblem,No
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,3,11350,SurfaceProblem,Yes
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,3,2022,SurfaceProblem,Unsure
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,3,11707,SurfaceProblem,Yes
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,3,209069,SurfaceProblem,Yes
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,0,46864,Obstacle,Unsure
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,0,264820,Obstacle,Yes
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,0,997,Obstacle,No
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,0,191782,Obstacle,No
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,0,12344,Obstacle,No
0fe098bf-0e5d-41c9-84c0-80fb3a87f4c3,Motorized wheelchair,0,15148,Obstacle,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,6,1777,Obstacle,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,6,7061,Obstacle,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,6,669,Obstacle,No
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,6,5518,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,2,36038,Obstacle,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,2,3430,Obstacle,No
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,2,100492,Obstacle,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,2,208754,Obstacle,No
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,2,139731,Obstacle,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,2,197213,Obstacle,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,3,562,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,3,5941,SurfaceProblem,No
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,3,2022,SurfaceProblem,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,3,11350,SurfaceProblem,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,3,11707,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,3,209069,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,8,156512,NoCurbRamp,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,8,168483,NoCurbRamp,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,8,176648,NoCurbRamp,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,8,141806,NoCurbRamp,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,8,175408,NoCurbRamp,No
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,8,145241,NoCurbRamp,No
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,4,2080,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,4,262,SurfaceProblem,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,4,3128,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,4,26619,SurfaceProblem,Unsure
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,4,39245,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,4,39006,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,5,3172,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,5,24214,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,5,631,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,5,456,SurfaceProblem,Yes
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,5,2697,SurfaceProblem,No
1f15f0eb-99e9-4aa7-91ed-f82491f0b9f4,Walker,5,273517,SurfaceProblem,Yes
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,5,3172,SurfaceProblem,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,5,24214,SurfaceProblem,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,5,631,SurfaceProblem,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,5,456,SurfaceProblem,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,5,2697,SurfaceProblem,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,5,273517,SurfaceProblem,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,7,16482,CurbRamp,Yes
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,7,3047,CurbRamp,Yes
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,7,258182,CurbRamp,Yes
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,7,46135,CurbRamp,Yes
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,7,2377,CurbRamp,Yes
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,7,44798,CurbRamp,Yes
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,2,208754,Obstacle,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,2,139731,Obstacle,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,2,3430,Obstacle,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,2,36038,Obstacle,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,2,100492,Obstacle,No
4017d4f2-5d56-4e43-8bcc-d9d93d9cfd5b,Mobility scooter,2,197213,Obstacle,No
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,5,3172,SurfaceProblem,No
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,5,24214,SurfaceProblem,Yes
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,5,631,SurfaceProblem,Yes
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,5,456,SurfaceProblem,Yes
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,5,2697,SurfaceProblem,No
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,5,273517,SurfaceProblem,Yes
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,8,175408,NoCurbRamp,No
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,8,156512,NoCurbRamp,No
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,8,168483,NoCurbRamp,Unsure
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,8,176648,NoCurbRamp,No
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,8,145241,NoCurbRamp,No
d961753f-3369-4eb6-b1c6-9f69f38318a3,Motorized wheelchair,8,141806,NoCurbRamp,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,6,1777,Obstacle,No
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,6,5518,SurfaceProblem,No
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,6,669,Obstacle,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,6,7061,Obstacle,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,2,208754,Obstacle,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,2,139731,Obstacle,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,2,36038,Obstacle,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,2,3430,Obstacle,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,2,100492,Obstacle,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,2,197213,Obstacle,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,3,562,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,3,5941,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,3,11350,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,3,2022,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,3,11707,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,3,209069,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,5,3172,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,5,24214,SurfaceProblem,No
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,5,631,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,5,456,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,5,2697,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,5,273517,SurfaceProblem,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,7,16482,CurbRamp,No
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,7,46135,CurbRamp,No
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,7,258182,CurbRamp,No
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,7,3047,CurbRamp,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,7,2377,CurbRamp,Yes
30fb7bef-f93f-48bb-b0d0-356089ce3f53,Walker,7,44798,CurbRamp,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,6,1777,Obstacle,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,6,7061,Obstacle,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,6,669,Obstacle,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,6,5518,SurfaceProblem,No
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,2,36038,Obstacle,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,2,3430,Obstacle,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,2,100492,Obstacle,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,2,208754,Obstacle,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,2,139731,Obstacle,No
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,2,197213,Obstacle,No
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,5,3172,SurfaceProblem,No
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,5,456,SurfaceProblem,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,5,2697,SurfaceProblem,No
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,5,273517,SurfaceProblem,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,5,24214,SurfaceProblem,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,5,631,SurfaceProblem,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,4,2080,SurfaceProblem,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,4,262,SurfaceProblem,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,4,39245,SurfaceProblem,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,4,3128,SurfaceProblem,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,4,26619,SurfaceProblem,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,4,39006,SurfaceProblem,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,7,16482,CurbRamp,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,7,46135,CurbRamp,Unsure
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,7,258182,CurbRamp,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,7,3047,CurbRamp,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,7,2377,CurbRamp,Yes
f661b1cc-4f4f-4b03-96e4-3fe422af54c6,Manual wheelchair,7,44798,CurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,0,46864,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,0,264820,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,0,997,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,0,191782,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,0,12344,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,0,15148,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,8,175408,NoCurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,8,156512,NoCurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,8,168483,NoCurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,8,176648,NoCurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,8,145241,NoCurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,8,141806,NoCurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,2,208754,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,2,139731,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,2,3430,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,2,36038,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,2,100492,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,2,197213,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,3,562,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,3,5941,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,3,2022,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,3,11350,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,3,11707,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,3,209069,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,7,16482,CurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,7,46135,CurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,7,258182,CurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,7,3047,CurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,7,2377,CurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,7,44798,CurbRamp,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,4,2080,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,4,262,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,4,3128,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,4,26619,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,4,39245,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,4,39006,SurfaceProblem,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,1,229205,Obstacle,No
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,1,7558,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,1,3850,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,1,191179,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,1,4765,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,1,12830,Obstacle,Unsure
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,6,1777,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,6,7061,Obstacle,Yes
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,6,669,Obstacle,Unsure
a477fba9-5c84-4621-8cc7-1d29fc44f713,Mobility scooter,6,5518,SurfaceProblem,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,8,156512,NoCurbRamp,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,8,168483,NoCurbRamp,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,8,176648,NoCurbRamp,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,8,141806,NoCurbRamp,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,8,175408,NoCurbRamp,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,8,145241,NoCurbRamp,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,2,36038,Obstacle,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,2,3430,Obstacle,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,2,100492,Obstacle,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,2,208754,Obstacle,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,2,139731,Obstacle,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,2,197213,Obstacle,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,3,2022,SurfaceProblem,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,3,209069,SurfaceProblem,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,3,562,SurfaceProblem,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,3,5941,SurfaceProblem,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,3,11350,SurfaceProblem,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,3,11707,SurfaceProblem,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,0,997,Obstacle,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,0,191782,Obstacle,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,0,15148,Obstacle,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,0,46864,Obstacle,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,0,264820,Obstacle,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,0,12344,Obstacle,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,5,3172,SurfaceProblem,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,5,456,SurfaceProblem,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,5,2697,SurfaceProblem,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,5,273517,SurfaceProblem,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,5,24214,SurfaceProblem,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,5,631,SurfaceProblem,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,4,2080,SurfaceProblem,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,4,262,SurfaceProblem,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,4,39245,SurfaceProblem,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,4,3128,SurfaceProblem,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,4,26619,SurfaceProblem,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,4,39006,SurfaceProblem,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,7,16482,CurbRamp,No
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,7,258182,CurbRamp,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,7,3047,CurbRamp,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,7,2377,CurbRamp,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,7,46135,CurbRamp,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,7,44798,CurbRamp,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,6,1777,Obstacle,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,6,7061,Obstacle,Unsure
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,6,669,Obstacle,Yes
a162d566-8d51-447b-8530-7c1f2b70b79b,Manual wheelchair,6,5518,SurfaceProblem,Yes
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,8,156512,NoCurbRamp,Yes
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,8,175408,NoCurbRamp,Yes
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,8,168483,NoCurbRamp,Yes
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,8,176648,NoCurbRamp,Yes
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,8,145241,NoCurbRamp,No
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,8,141806,NoCurbRamp,Yes
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,3,2022,SurfaceProblem,No
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,3,209069,SurfaceProblem,No
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,3,562,SurfaceProblem,Unsure
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,3,5941,SurfaceProblem,No
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,3,11350,SurfaceProblem,Unsure
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,3,11707,SurfaceProblem,Yes
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,6,1777,Obstacle,No
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,6,7061,Obstacle,No
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,6,5518,SurfaceProblem,No
2b907ecd-8ce0-4765-a467-5d0e3cfb1471,Walking cane,6,669,Obstacle,No
6e1c968f-f140-4afa-b733-8113a985c59f,Walking cane,6,1777,Obstacle,Yes
6e1c968f-f140-4afa-b733-8113a985c59f,Walking cane,6,7061,Obstacle,Yes
6e1c968f-f140-4afa-b733-8113a985c59f,Walking cane,6,5518,SurfaceProblem,Yes
6e1c968f-f140-4afa-b733-8113a985c59f,Walking cane,6,669,Obstacle,Yes
6e1c968f-f140-4afa-b733-8113a985c59f,Walking cane,3,562,SurfaceProblem,Yes
6e1c968f-f140-4afa-b733-8113a985c59f,Walking cane,3,5941,SurfaceProblem,Yes
6e1c968f-f140-4afa-b733-8113a985c59f,Walking cane,3,2022,SurfaceProblem,Yes
6e1c968f-f140-4afa-b733-8113a985c59f,Walking cane,3,11350,SurfaceProblem,Yes
6e1c968f-f140-4afa-b733-8113a985c59f,Walking cane,3,11707,SurfaceProblem,Yes
6e1c968f-f140-4afa-b733-8113a985c59f,Walking cane,3,209069,SurfaceProblem,Yes
